composite,defagn,defstarform,galname
False,False,True,ECO01523
False,False,True,ECO01525
False,False,True,ECO01526
False,False,True,ECO01527
False,False,True,ECO01528
False,False,True,ECO01529
False,False,True,ECO01530
False,False,True,ECO01531
False,False,True,ECO01532
False,False,True,ECO01533
False,False,True,ECO01535
False,False,True,ECO01536
False,False,True,ECO01537
False,False,True,ECO01538
False,False,True,ECO01539
False,False,True,ECO01540
False,False,True,ECO01542
False,False,True,ECO01544
False,False,True,ECO01545
False,False,True,ECO01548
False,False,True,ECO01549
False,False,True,ECO01550
False,False,True,ECO01551
False,False,True,ECO01552
False,False,True,ECO01553
False,False,True,ECO01554
False,False,True,ECO01556
False,False,True,ECO01557
False,False,True,ECO01558
False,False,True,ECO01560
False,False,True,ECO01561
False,False,True,ECO01562
False,False,True,ECO01563
False,False,True,ECO01564
False,False,True,ECO01565
False,False,True,ECO01566
False,False,True,ECO01567
False,False,True,ECO01568
False,False,True,ECO01569
True,False,False,ECO01570
False,False,True,ECO01571
False,False,True,ECO01573
False,False,True,ECO01574
False,False,True,ECO01576
False,False,True,ECO01577
False,False,True,ECO01578
False,False,True,ECO01579
False,False,True,ECO01580
False,False,True,ECO01581
False,False,True,ECO01582
False,False,True,ECO01583
False,False,True,ECO01584
False,False,True,ECO01585
False,False,True,ECO01586
False,False,True,ECO01589
False,False,True,ECO01590
False,False,True,ECO01591
False,False,True,ECO01592
False,False,True,ECO01593
False,False,True,ECO01594
False,False,True,ECO01595
False,False,True,ECO01597
False,False,True,ECO01598
False,False,True,ECO01599
False,False,True,ECO01600
False,False,True,ECO01601
False,False,True,ECO01602
False,False,True,ECO01603
False,False,True,ECO01604
False,False,True,ECO01605
False,False,True,ECO01606
False,False,True,ECO01607
False,False,True,ECO01608
False,False,True,ECO01609
False,False,True,ECO01610
False,False,True,ECO01611
False,False,True,ECO01613
False,False,True,ECO01614
False,False,True,ECO01615
False,False,True,ECO01616
False,False,True,ECO01617
False,False,True,ECO01618
False,False,True,ECO01619
False,False,True,ECO01620
False,False,True,ECO01622
False,False,True,ECO01623
False,False,True,ECO01624
False,False,True,ECO01626
False,False,True,ECO01627
False,False,True,ECO01628
False,False,True,ECO01629
False,False,True,ECO01633
False,False,True,ECO01634
False,False,True,ECO01635
False,False,True,ECO01636
False,False,True,ECO01637
False,False,True,ECO01638
False,False,True,ECO01639
False,False,True,ECO01640
False,False,True,ECO01641
False,False,True,ECO01642
False,False,True,ECO01643
False,False,True,ECO01644
False,False,True,ECO01645
False,False,True,ECO01646
False,False,True,ECO01647
False,False,True,ECO01648
False,False,True,ECO01649
False,False,True,ECO01650
False,False,True,ECO01651
False,False,True,ECO01652
False,False,True,ECO01653
False,False,True,ECO01654
False,False,True,ECO01655
False,False,True,ECO01656
False,False,True,ECO01658
False,False,True,ECO01659
False,False,True,ECO01660
False,False,True,ECO01661
False,False,True,ECO01662
False,False,True,ECO01663
False,False,True,ECO01664
False,False,True,ECO01665
False,False,True,ECO01666
False,False,True,ECO01667
False,False,True,ECO01668
False,False,True,ECO01669
False,False,True,ECO01670
False,False,True,ECO01671
False,False,True,ECO01672
False,False,True,ECO01673
False,False,True,ECO01674
False,False,True,ECO01675
False,False,True,ECO01676
False,True,False,ECO01677
False,False,True,ECO01678
False,False,True,ECO01679
False,False,True,ECO01681
False,False,True,ECO01682
False,False,True,ECO01683
False,False,True,ECO01684
False,False,True,ECO01685
False,False,True,ECO01686
False,False,True,ECO01687
False,False,True,ECO01688
False,False,True,ECO01690
False,False,True,ECO01691
False,False,True,ECO01693
False,False,True,ECO01694
False,False,True,ECO01695
False,False,True,ECO01696
False,False,True,ECO01697
False,False,True,ECO01698
False,False,True,ECO01699
False,False,True,ECO01700
False,False,True,ECO01701
False,False,True,ECO01702
False,False,True,ECO01703
False,False,True,ECO01704
True,False,False,ECO01705
False,False,True,ECO01706
False,False,True,ECO01707
False,False,True,ECO01708
False,False,True,ECO01709
False,False,True,ECO01710
False,False,True,ECO01711
False,False,True,ECO01712
False,False,True,ECO01713
False,False,True,ECO01714
False,False,True,ECO01715
False,False,True,ECO01717
False,False,True,ECO01718
False,False,True,ECO01719
False,False,True,ECO01720
False,False,True,ECO01721
False,False,True,ECO01722
False,False,True,ECO01723
False,False,True,ECO01724
False,False,True,ECO01725
False,True,False,ECO01726
False,False,True,ECO01728
False,False,True,ECO01729
False,False,True,ECO01730
False,False,True,ECO01732
True,False,False,ECO01734
False,False,True,ECO01737
False,False,True,ECO01738
False,False,True,ECO01740
False,False,True,ECO01741
False,False,True,ECO01742
False,False,True,ECO01744
False,False,True,ECO01745
False,False,True,ECO01746
False,False,True,ECO01747
False,False,True,ECO01749
False,False,True,ECO01750
False,False,True,ECO01751
False,False,True,ECO01752
False,False,True,ECO01754
False,False,True,ECO01755
False,False,True,ECO01758
False,False,True,ECO01760
False,False,True,ECO01761
False,False,True,ECO01763
False,False,True,ECO01765
False,False,True,ECO01766
False,False,True,ECO01767
False,False,True,ECO01768
False,False,True,ECO01769
False,False,True,ECO01770
False,False,True,ECO01771
False,False,True,ECO01772
False,False,True,ECO01774
False,False,True,ECO01775
False,False,True,ECO01776
False,False,True,ECO01777
False,False,True,ECO01778
False,False,True,ECO01779
False,False,True,ECO01780
False,False,True,ECO01782
False,False,True,ECO01783
False,False,True,ECO01784
False,False,True,ECO01786
False,False,True,ECO01787
False,False,True,ECO01788
False,False,True,ECO01789
False,False,True,ECO01790
False,False,True,ECO01791
False,False,True,ECO01792
False,False,True,ECO01793
False,False,True,ECO01794
False,False,True,ECO01795
False,False,True,ECO01796
False,False,True,ECO01798
False,False,True,ECO01802
False,False,True,ECO01804
False,False,True,ECO01805
False,False,True,ECO01806
False,False,True,ECO01807
False,False,True,ECO01810
False,False,True,ECO01811
False,False,True,ECO01812
False,False,True,ECO01813
False,False,True,ECO01814
False,False,True,ECO01816
False,False,True,ECO01817
False,False,True,ECO01818
False,False,True,ECO01819
False,True,False,ECO01820
False,False,True,ECO01821
False,False,True,ECO01823
False,False,True,ECO01824
False,False,True,ECO01826
False,False,True,ECO01827
False,False,True,ECO01828
False,False,True,ECO01829
False,False,True,ECO01831
False,False,True,ECO01834
False,False,True,ECO01835
False,False,True,ECO01836
False,False,True,ECO01838
False,False,True,ECO01839
False,False,True,ECO01840
False,False,True,ECO01841
False,False,True,ECO01842
False,False,True,ECO01843
False,False,True,ECO01844
False,False,True,ECO01845
False,False,True,ECO01846
False,False,True,ECO01847
False,False,True,ECO01848
False,False,True,ECO01849
False,False,True,ECO01851
False,False,True,ECO01852
False,False,True,ECO01853
False,False,True,ECO01854
False,False,True,ECO01855
False,False,True,ECO01856
False,False,True,ECO01858
False,False,True,ECO01860
False,False,True,ECO01861
False,False,True,ECO01862
False,False,True,ECO01863
False,False,True,ECO01864
False,False,True,ECO01865
False,False,True,ECO01866
False,False,True,ECO01867
False,False,True,ECO01868
False,False,True,ECO01869
False,False,True,ECO01870
False,False,True,ECO01871
False,False,True,ECO01872
False,False,True,ECO01873
False,False,True,ECO01875
False,False,True,ECO01876
False,False,True,ECO01877
False,False,True,ECO01878
False,False,True,ECO01879
False,False,True,ECO01880
False,False,True,ECO01881
False,False,True,ECO01882
False,False,True,ECO01883
False,False,True,ECO01884
False,False,True,ECO01885
False,False,True,ECO01887
False,False,True,ECO01889
False,False,True,ECO01890
False,False,True,ECO01891
False,False,True,ECO01894
False,False,True,ECO01895
False,False,True,ECO01898
False,False,True,ECO01899
False,False,True,ECO01909
False,False,True,ECO01913
False,False,True,ECO01916
False,True,False,ECO01918
False,False,True,ECO01920
False,False,True,ECO01928
False,False,True,ECO01929
False,False,True,ECO01930
False,False,True,ECO01931
False,False,True,ECO01937
False,False,True,ECO01938
False,False,True,ECO01939
False,False,True,ECO01940
False,False,True,ECO01942
False,False,True,ECO01944
False,False,True,ECO01945
False,False,True,ECO01946
False,False,True,ECO01947
False,False,True,ECO01949
False,False,True,ECO01950
False,False,True,ECO01951
False,False,True,ECO01952
False,False,True,ECO01953
False,False,True,ECO01954
False,False,True,ECO01955
False,False,True,ECO01956
False,False,True,ECO01957
False,False,True,ECO01958
False,False,True,ECO01959
False,False,True,ECO01960
False,False,True,ECO01962
False,False,True,ECO01963
False,False,True,ECO01964
False,False,True,ECO01965
False,False,True,ECO01966
False,False,True,ECO01968
False,False,True,ECO01969
False,False,True,ECO01970
False,False,True,ECO01971
False,False,True,ECO01972
False,False,True,ECO01973
False,False,True,ECO01974
False,False,True,ECO01975
False,False,True,ECO01976
False,False,True,ECO01977
False,False,True,ECO01978
False,False,True,ECO01979
False,False,True,ECO01980
False,False,True,ECO01981
False,False,True,ECO01982
False,False,True,ECO01983
False,False,True,ECO01984
False,False,True,ECO01986
False,False,True,ECO01987
False,False,True,ECO01988
False,False,True,ECO01989
False,False,True,ECO01990
False,False,True,ECO01991
False,False,True,ECO01992
False,False,True,ECO01993
False,False,True,ECO01994
False,False,True,ECO01995
False,False,True,ECO01997
False,False,True,ECO01998
False,False,True,ECO01999
False,False,True,ECO02000
False,False,True,ECO02001
False,False,True,ECO02002
False,False,True,ECO02003
False,False,True,ECO02004
False,False,True,ECO02005
False,False,True,ECO02006
False,False,True,ECO02007
True,False,False,ECO02008
False,False,True,ECO02009
False,False,True,ECO02010
False,False,True,ECO02011
False,False,True,ECO02012
False,False,True,ECO02013
False,False,True,ECO02014
False,False,True,ECO02015
False,False,True,ECO02016
False,False,True,ECO02017
False,False,True,ECO02018
False,False,True,ECO02019
False,False,True,ECO02020
False,False,True,ECO02021
False,False,True,ECO02022
False,False,True,ECO02023
False,False,True,ECO02024
False,False,True,ECO02025
False,False,True,ECO02026
False,False,True,ECO02027
False,False,True,ECO02028
False,False,True,ECO02029
False,False,True,ECO02030
False,False,True,ECO02031
False,False,True,ECO02032
False,False,True,ECO02033
False,False,True,ECO02034
False,False,True,ECO02035
False,False,True,ECO02036
False,False,True,ECO02037
False,False,True,ECO02038
False,False,True,ECO02039
False,False,True,ECO02040
False,False,True,ECO02041
False,False,True,ECO02042
False,False,True,ECO02043
False,False,True,ECO02044
False,False,True,ECO02045
False,False,True,ECO02046
False,False,True,ECO02047
False,False,True,ECO02048
False,False,True,ECO02049
False,False,True,ECO02050
False,False,True,ECO02051
False,False,True,ECO02053
False,False,True,ECO02054
False,False,True,ECO02055
False,False,True,ECO02056
False,False,True,ECO02057
False,False,True,ECO02058
False,False,True,ECO02059
False,False,True,ECO02060
False,False,True,ECO02061
False,False,True,ECO02062
False,False,True,ECO02063
False,False,True,ECO02064
False,False,True,ECO02065
False,False,True,ECO02066
False,False,True,ECO02067
False,False,True,ECO02068
False,False,True,ECO02069
False,False,True,ECO02071
False,False,True,ECO02072
False,False,True,ECO02074
False,False,True,ECO02080
False,False,True,ECO02088
False,False,True,ECO02092
False,False,True,ECO02095
False,False,True,ECO02096
True,False,False,ECO02097
False,False,True,ECO02098
False,False,True,ECO02100
False,False,True,ECO02104
False,False,True,ECO02108
False,False,True,ECO02109
False,False,True,ECO02110
False,False,True,ECO02111
False,False,True,ECO02112
False,False,True,ECO02113
False,False,True,ECO02114
False,False,True,ECO02115
False,False,True,ECO02116
False,False,True,ECO02117
False,False,True,ECO02118
False,False,True,ECO02119
False,True,False,ECO02120
False,False,True,ECO02121
False,False,True,ECO02123
False,False,True,ECO02124
False,False,True,ECO02125
False,False,True,ECO02126
False,False,True,ECO02127
False,False,True,ECO02128
False,False,True,ECO02129
False,False,True,ECO02130
False,False,True,ECO02131
False,False,True,ECO02132
False,False,True,ECO02133
False,False,True,ECO02134
False,False,True,ECO02135
False,False,True,ECO02137
False,False,True,ECO02138
False,False,True,ECO02139
False,False,True,ECO02140
False,False,True,ECO02142
False,False,True,ECO02143
False,False,True,ECO02144
False,False,True,ECO02145
False,False,True,ECO02146
False,False,True,ECO02148
False,False,True,ECO02149
False,False,True,ECO02150
False,False,True,ECO02151
False,False,True,ECO02152
True,False,False,ECO02153
False,False,True,ECO02154
False,False,True,ECO02155
False,True,False,ECO02156
False,False,True,ECO02157
False,False,True,ECO02159
False,False,True,ECO02160
True,False,False,ECO02161
False,False,True,ECO02162
False,False,True,ECO02163
False,False,True,ECO02164
False,False,True,ECO02165
False,False,True,ECO02167
False,False,True,ECO02168
False,False,True,ECO02169
False,False,True,ECO02170
False,False,True,ECO02171
True,False,False,ECO02172
False,False,True,ECO02173
False,False,True,ECO02174
False,False,True,ECO02175
False,False,True,ECO02176
False,True,False,ECO02177
True,False,False,ECO02178
False,False,True,ECO02179
False,False,True,ECO02182
False,False,True,ECO02185
False,False,True,ECO02186
False,False,True,ECO02187
False,False,True,ECO02189
False,False,True,ECO02190
True,False,False,ECO02192
False,False,True,ECO02193
False,True,False,ECO02194
False,False,True,ECO02195
False,False,True,ECO02196
False,False,True,ECO02197
False,False,True,ECO02198
False,False,True,ECO02199
False,False,True,ECO02200
False,False,True,ECO02201
False,False,True,ECO02202
False,False,True,ECO02206
False,False,True,ECO02207
False,False,True,ECO02208
False,False,True,ECO02209
False,True,False,ECO02210
False,False,True,ECO02211
False,False,True,ECO02212
False,False,True,ECO02213
False,False,True,ECO02214
False,False,True,ECO02215
False,False,True,ECO02216
False,False,True,ECO02217
False,True,False,ECO02218
False,False,True,ECO02219
False,False,True,ECO02220
False,False,True,ECO02222
False,False,True,ECO02223
False,False,True,ECO02224
False,False,True,ECO02225
False,False,True,ECO02226
False,False,True,ECO02227
False,False,True,ECO02228
False,False,True,ECO02229
False,False,True,ECO02230
False,False,True,ECO02231
False,False,True,ECO02232
False,False,True,ECO02234
False,False,True,ECO02235
False,False,True,ECO02236
False,False,True,ECO02237
False,False,True,ECO02238
False,False,True,ECO02239
